PAS ID,Make,Model,Variant,Transmission,Fuel,Cubic Capacity
1008697,Tata,Venture,EX 7 Seater,Manual,DIESEL,1405
1008702,Tata,Venture,LX 8 Seater,Manual,DIESEL,1405
1008831,Tata,Xenon,XT,Manual,DIESEL,2179
1008796,Tata,Zest,XM,Manual,DIESEL,1248
1008733,Tata,Bolt,XE,Manual,DIESEL,1248
1008768,Tata,Bolt,XM,Manual,DIESEL,1248
1008787,Tata,Bolt,XMS,Manual,DIESEL,1248
1008814,Tata,Bolt,XT,Manual,DIESEL,1248
1008720,Tata,Bolt,XM,Manual,PETROL,1193
1008729,Tata,Bolt,XMS,Manual,PETROL,1193
1008766,Tata,Bolt,XT,Manual,PETROL,1193
1008818,Tata,Zest,XTA,Manual,DIESEL,1248
1008472,Tata,Nano,XM,Manual,INTERNAL_LPG_CNG,624
1008466,Tata,Nano,XTA,Manual,PETROL,624
1008845,Tata,Safari Storme,LX,Manual,DIESEL,2179
1008849,Tata,Safari Storme,EX,Manual,DIESEL,2179
1008856,Tata,Safari Storme,VX 4WD,Manual,DIESEL,2179
1008855,Tata,Safari Storme,VX,Manual,DIESEL,2179
1008483,Tata,Nano,GenX XT,Manual,PETROL,624
1008609,Tata,Nano,GenX XM,Manual,PETROL,624
1008549,Tata,Indica,emax GLS,Manual,INTERNAL_LPG_CNG,1193
1008548,Tata,Indica Vista,LE Quadrajet,Manual,DIESEL,1248
1008627,Tata,Nano,XE,Manual,PETROL,624
1008507,Tata,Nano,XMA,Manual,PETROL,624
1008585,Tata,Sumo,Plus,Manual,DIESEL,1948
1008597,Tata,Sumo,STD,Manual,DIESEL,2956
1008795,Tata,Sumo Grande,MK II CX,Manual,DIESEL,2179
1008593,Tata,Indigo eCS,LS TDI,Manual,DIESEL,1405
1008572,Tata,Indigo eCS,LX TDI,Manual,DIESEL,1193
1008604,Tata,Zest,Anniversary Edition,Manual,DIESEL,1248
1008526,Tata,Indica,2000,Manual,PETROL,1193
1008651,Tata,Tiago,Revotorq XB,Manual,DIESEL,1047
1008678,Tata,Tiago,Revotorq XE,Manual,DIESEL,1047
1008695,Tata,Tiago,Revotorq XM,Manual,DIESEL,1047
1008713,Tata,Tiago,Revotorq XT,Manual,DIESEL,1047
1008737,Tata,Tiago,Revotorq XZ,Manual,DIESEL,1047
1008623,Tata,Tiago,Revotron XB,Manual,PETROL,1199
1008633,Tata,Tiago,Revotron XE,Manual,PETROL,1199
1008646,Tata,Tiago,Revotron XM,Manual,PETROL,1199
1008672,Tata,Tiago,Revotron XT,Manual,PETROL,1199
1008694,Tata,Tiago,Revotron XZ,Manual,PETROL,1199
1008535,Tata,Indigo eCS,LS,Manual,DIESEL,1405
1008480,Tata,Hexa,XT 4X4,Manual,DIESEL,2179
1008479,Tata,Hexa,XE,Manual,DIESEL,2179
1008478,Tata,Hexa,XM,Manual,DIESEL,2179
1008536,Tata,Hexa,XMA,Manual,DIESEL,2179
1008537,Tata,Hexa,XTA,Manual,DIESEL,2179
1008495,Tata,Tigor,Revotron XE,Manual,PETROL,1199
1008508,Tata,Tigor,Revotron XM,Manual,PETROL,1199
1008510,Tata,Tigor,Revotorq XE,Manual,DIESEL,1047
1008514,Tata,Tigor,Revotron XT,Manual,PETROL,1199
1008516,Tata,Tigor,Revotorq XM,Manual,DIESEL,1047
1008519,Tata,Tigor,Revotorq XT,Manual,DIESEL,1047
1008522,Tata,Tigor,Revotron XZ,Manual,PETROL,1199
1008523,Tata,Tigor,Revotorq XZ,Manual,DIESEL,1047
1008491,Tata,Manza,Aura Quadrajet,Manual,DIESEL,1248
1009488,Tata,Tigor,Revotorq XZ Option,Manual,DIESEL,1047
1009489,Tata,Tigor,Revotron XZ Option,Manual,PETROL,1199
1008630,Tata,Indica eV2 Xeta,GL,Manual,PETROL,1193
1008621,Tata,Indica,GLX,Manual,PETROL,1193
1008865,Tata,Indica V2,LE,Manual,DIESEL,1396
1008546,Tata,Indica V2,LEI,Manual,PETROL,1405
1008505,Tata,Indica V2,LGI,Manual,PETROL,1405
1008860,Tata,Indica V2,LI,Manual,PETROL,1405
1008628,Tata,Indica V2,LSI,Manual,PETROL,1405
1008861,Tata,Indica V2,LXI,Manual,PETROL,1405
1008647,Tata,Indica V2,L,Manual,DIESEL,1396
1008714,Tata,Indigo CS,ELS,Manual,DIESEL,1396
1008722,Tata,Indigo CS,ELX,Manual,DIESEL,1396
1008832,Tata,Indigo Manza,Elan,Manual,DIESEL,1248
1008824,Tata,Indigo Manza,Elan Safire,Manual,PETROL,1368
1008847,Tata,Indigo Manza,EXL,Manual,DIESEL,1248
1008763,Tata,Indigo,LS,Manual,DIESEL,1405
1008683,Tata,Indigo,VE,Manual,DIESEL,1405
1008843,Tata,Safari Dicor,EX 5 Seater,Manual,DIESEL,2179
1008492,Tata,Safari Dicor,Storme VX,Manual,DIESEL,2179
1008662,Tata,Indica Vista,Terra,Manual,DIESEL,1405
1008806,Tata,Indigo Manza,Aura Plus,Manual,DIESEL,1248
1008481,Tata,Spacio,Gold 6 Seater,Manual,DIESEL,2956
1008693,Tata,Sumo Victa,SE Plus,Manual,DIESEL,1948
1008841,Tata,Safari Dicor,EX 7 Seater,Manual,DIESEL,2956
1008486,Tata,Safari Dicor,VX 5 Seater,Manual,DIESEL,2179
1008645,Tata,Indica eV2 Xeta,GLE,Manual,INTERNAL_LPG_CNG,1193
1008636,Tata,Indica,Xeta GLS,Manual,INTERNAL_LPG_CNG,1193
1008800,Tata,Sumo Gold,DI GX 7 Seater,Manual,DIESEL,2956
1008754,Tata,Sumo Gold,DI LX 7 Seater,Manual,DIESEL,2956
1008774,Tata,Indigo XL,Grand Dicor,Manual,DIESEL,1396
1008489,Tata,Sumo Victa,EX 7 Seater,Manual,DIESEL,1948
1008784,Tata,Winger,10 Seater,Manual,DIESEL,1948
1008751,Tata,Sumo Victa,GX 7 Seater,Manual,DIESEL,1948
1008518,Tata,Estate,Standard,Manual,DIESEL,2540
1008540,Tata,Estate,Standard,Manual,DIESEL,1405
1008515,Tata,Estate,Standard,Manual,DIESEL,1800
1008619,Tata,Indica,GLE,Manual,PETROL,1193
1008676,Tata,Indica,GLS,Manual,PETROL,1193
1008554,Tata,Indica V2,DL,Manual,DIESEL,1405
1008555,Tata,Indica V2,DLE,Manual,DIESEL,1405
1008642,Tata,Indica V2,DLS,Manual,DIESEL,1405
1008653,Tata,Indica V2,DLX,Manual,DIESEL,1405
1008661,Tata,Indica V2,Dicor DLS,Manual,DIESEL,1396
1008648,Tata,Indica V2,Turbo DLG,Manual,DIESEL,1405
1008639,Tata,Indica V2,Turbo DLS,Manual,DIESEL,1405
1008779,Tata,Indica Vista,GLS Safire 90,Manual,PETROL,1368
1008632,Tata,Indica eV2,GLE,Manual,PETROL,1193
1008644,Tata,Indica eV2,GLS,Manual,PETROL,1193
1008649,Tata,Indica eV2,GLX,Manual,PETROL,1193
1008562,Tata,Indicab,DLE,Manual,DIESEL,1405
1008727,Tata,Indigo,LS Dicor,Manual,DIESEL,1396
1008701,Tata,Indigo CS,LS Dicor,Manual,DIESEL,1405
1008592,Tata,Indigo CS,LX Dicor,Manual,DIESEL,1396
1008670,Tata,Indigo CS,eGLS,Manual,PETROL,1193
1008679,Tata,Indigo CS,eGLX,Manual,PETROL,1193
1008750,Tata,Indigo CS,eGVX,Manual,PETROL,1193
1008706,Tata,Indigo CS,ELE,Manual,DIESEL,1405
1008809,Tata,Indigo CS,EVX,Manual,DIESEL,1396
1008704,Tata,Indigo Marina,GVS,Manual,PETROL,1396
1008533,Tata,Indigo Marina,LX Dicor,Manual,DIESEL,1396
1008715,Tata,Indigo Marina,VS,Manual,DIESEL,1405
1008773,Tata,Indigo XL,Classic Dicor,Manual,DIESEL,1396
1008471,Tata,Indigo XL,CR4,Manual,DIESEL,1396
1008616,Tata,Magic Iris,Standard,Manual,DIESEL,611
1008870,Tata,Mobile,Standard,Manual,PETROL,1948
1008846,Tata,Safari Dicor,GX,Manual,DIESEL,2179
1008838,Tata,Safari Dicor,Storme LX,Manual,DIESEL,2179
1008835,Tata,Safari Dicor,LX,Manual,DIESEL,2956
1008852,Tata,Safari Dicor,VX 5 Seater,Manual,DIESEL,2956
1008521,Tata,Safari Dicor,VX 7 Seater,Manual,DIESEL,2956
1008528,Tata,Siera,Turbo,Manual,PETROL,1948
1008708,Tata,Spacio,A1 10 Seater,Manual,DIESEL,2956
1008579,Tata,Spacio,A1 6 Seater,Manual,DIESEL,2956
1008761,Tata,Spacio,Gold 9 Seater,Manual,DIESEL,2956
1008580,Tata,Spacio,Gold Plus 7 Seater,Manual,DIESEL,2956
1008762,Tata,Spacio,Gold Plus 9 Seater,Manual,DIESEL,2956
1008869,Tata,Spacio,Gold Sa 10 Seater,Manual,DIESEL,2956
1008524,Tata,Spacio,SA S 6 Seater,Manual,DIESEL,2956
1008748,Tata,Spacio,Soft Top,Manual,DIESEL,2956
1008656,Tata,Sumo,DX,Manual,DIESEL,1948
1008657,Tata,Sumo,DX Turbo,Manual,DIESEL,1948
1008658,Tata,Sumo,EX 10 Seater,Manual,DIESEL,1948
1008590,Tata,Sumo,EX 7 Seater,Manual,DIESEL,1948
1008596,Tata,Sumo,EX Turbo,Manual,DIESEL,1948
1008659,Tata,Sumo,EZI,Manual,DIESEL,1948
1008660,Tata,Sumo,EZI Turbo,Manual,DIESEL,1948
1008689,Tata,Sumo,SE 10 Seater,Manual,DIESEL,1948
1008588,Tata,Sumo,SE 7 Seater,Manual,DIESEL,1948
1008595,Tata,Sumo,SE Plus,Manual,DIESEL,1948
1008738,Tata,Sumo,Tourin,Manual,DIESEL,1948
1008730,Tata,Sumo Gold,DI CX 7 Seater,Manual,DIESEL,2956
1008769,Tata,Sumo Gold,DI EX 9 Seater,Manual,DIESEL,2956
1008801,Tata,Sumo Gold,DI GX 8 Seater,Manual,DIESEL,2956
1008802,Tata,Sumo Gold,DI GX 9 Seater,Manual,DIESEL,2956
1008758,Tata,Sumo Gold,DI LX 9 Seater,Manual,DIESEL,2956
1008803,Tata,Sumo Gold,GX 5 Seater,Manual,DIESEL,2956
1008807,Tata,Sumo Gold,GX TC,Manual,DIESEL,2956
1008792,Tata,Sumo Grande,EX,Manual,DIESEL,1948
1008839,Tata,Sumo Grande,LX TCIC 7 Seater,Manual,DIESEL,1948
1008785,Tata,Sumo Grande,LX TCIC 9 Seater,Manual,DIESEL,1948
1008781,Tata,Sumo Grande,LX Turbo 9 Seater,Manual,DIESEL,1948
1008819,Tata,Sumo Grande,MK II EX 7 Seater,Manual,DIESEL,2179
1008840,Tata,Sumo Grande,MK II EX 9 Seater,Manual,DIESEL,2179
1008834,Tata,Sumo Grande,MK II GX,Manual,DIESEL,2179
1008808,Tata,Sumo Grande,MK II LX 7 Seater,Manual,DIESEL,2179
1008811,Tata,Sumo Grande,MK II LX 9 Seater,Manual,DIESEL,2179
1008485,Tata,Sumo Grande,EX Turbo,Manual,DIESEL,1948
1008477,Tata,Sumo Victa,CX S,Manual,DIESEL,2956
1008731,Tata,Sumo Victa,CX 7 Seater,Manual,DIESEL,1948
1008503,Tata,Sumo Victa,DI CX 7 Seater,Manual,DIESEL,2956
1008716,Tata,Sumo Victa,DI CX 9 Seater,Manual,DIESEL,2956
1008517,Tata,Sumo Victa,DI EX 9 Seater,Manual,DIESEL,2956
1008786,Tata,Sumo Victa,DI GX 9 Seater,Manual,DIESEL,2956
1008511,Tata,Sumo Victa,DI LX 9 Seater,Manual,DIESEL,2956
1008749,Tata,Sumo Victa,GX 9 Seater,Manual,DIESEL,1948
1008490,Tata,Sumo Victa,LX 7 Seater,Manual,DIESEL,1948
1008530,Tata,Super Ace,5 Seater,Manual,DIESEL,1406
1008509,Tata,Winger,Platinum,Manual,DIESEL,1948
1008532,Tata,Winger,Deluxe,Manual,DIESEL,1948
1008823,Tata,Winger,Luxury 13 Seater,Manual,DIESEL,1948
1008603,Tata,Winger,Luxury 7 Seater,Manual,DIESEL,1948
1008830,Tata,Winger,Luxury 10 Seater,Manual,DIESEL,1948
1008755,Tata,Winger,14 Seater,Manual,DIESEL,1948
1008529,Tata,Xenon,3,Manual,DIESEL,2956
1008539,Tata,Bolt,Sports,Manual,DIESEL,1248
1008534,Tata,Magic,8 seater,Manual,DIESEL,702
1008468,Tata,Nano,LX,Manual,INTERNAL_LPG_CNG,624
1008469,Tata,Nano,CX emax,Manual,INTERNAL_LPG_CNG,624
1008611,Tata,Nano,Twist XE,Manual,PETROL,624
1008698,Tata,Venture,EX 8 Seater,Manual,DIESEL,1405
1008816,Tata,Grande Dicor,CX,Manual,DIESEL,2179
1008794,Tata,Grande Dicor,CX Turbo,Manual,DIESEL,2179
1008541,Tata,Grande Dicor,EX Dicor,Manual,DIESEL,2179
1008542,Tata,Grande Dicor,EX Turbo,Manual,DIESEL,2179
1008812,Tata,Grande Dicor,LX Dicor,Manual,DIESEL,2179
1008543,Tata,Grande Dicor,LX Turbo,Manual,DIESEL,2179
1008568,Tata,Indica eV2,DL,Manual,DIESEL,1396
1008637,Tata,Indica eV2,emax GLS,Manual,INTERNAL_LPG_CNG,1193
1008680,Tata,Indica eV2,emax GLX,Manual,INTERNAL_LPG_CNG,1193
1008550,Tata,Indica eV2 Xeta,DLE,Manual,DIESEL,1193
1008551,Tata,Indica eV2 Xeta,GLG,Manual,PETROL,1193
1008569,Tata,Indica eV2 Xeta,GV,Manual,PETROL,1193
1008552,Tata,Indica eV2 Xeta,GVG,Manual,PETROL,1193
1008643,Tata,Indica Vista,Aqua ABS 1.2 safire,Manual,PETROL,1172
1008563,Tata,Indigo,GV,Manual,PETROL,1193
1008566,Tata,Indigo,GXS,Manual,PETROL,1193
1008591,Tata,Indigo eCS,CNG,Manual,INTERNAL_LPG_CNG,1193
1008570,Tata,Indigo eCS,emax GLS,Manual,INTERNAL_LPG_CNG,1193
1008767,Tata,Indigo eCS,emax GLX,Manual,INTERNAL_LPG_CNG,1193
1008571,Tata,Indigo eCS,GLE,Manual,PETROL,1193
1008798,Tata,Indigo XL,BiFuel,Manual,INTERNAL_LPG_CNG,1396
1008828,Tata,Manza Club Class,GEXL,Manual,PETROL,1368
1008610,Tata,Nano,Luxury,Manual,PETROL,624
1008578,Tata,Safari,4X4 EXI,Manual,PETROL,2179
1008582,Tata,Sumo,4x4,Manual,DIESEL,1948
1008583,Tata,Sumo,4x4 Plus,Manual,DIESEL,1948
1008584,Tata,Sumo,DX,Manual,DIESEL,2956
1008586,Tata,Sumo,SA,Manual,DIESEL,1948
1008587,Tata,Sumo,SA Plus,Manual,DIESEL,1948
1008833,Tata,Sumo,SA TC,Manual,DIESEL,1948
1008741,Tata,Sumo,Spacio,Manual,DIESEL,1948
1008742,Tata,Sumo,Spacio 6 seater,Manual,DIESEL,1948
1008589,Tata,Sumo,Spacio SA,Manual,DIESEL,1948
1008606,Tata,Sumo,Spacio SA gold,Manual,DIESEL,1948
1008723,Tata,Sumo,Spacio ST,Manual,DIESEL,1948
1008826,Tata,Sumo Gold,FX,Manual,DIESEL,2956
1008598,Tata,Sumo Grande,MK II CX TURBO,Manual,DIESEL,1948
1008790,Tata,Sumo Grande,MK II EX TURBO,Manual,DIESEL,1948
1008599,Tata,Winger,Flat Roof AC,Manual,DIESEL,1948
1008600,Tata,Winger,Flat Roof Non AC,Automatic,DIESEL,1948
1008602,Tata,Winger,Hi Roof AC,Manual,DIESEL,1948
1008601,Tata,Winger,Hi Roof (Non-AC),Manual,DIESEL,1948
1008556,Tata,Indica V2,eGLS,Manual,DIESEL,1405
1008607,Tata,Venture,LX Captain 7 Seater,Manual,DIESEL,1405
1008527,Tata,Indica eV2 Xeta,GL,Manual,INTERNAL_LPG_CNG,1193
1008547,Tata,Indica V2,eL,Manual,DIESEL,1396
1008557,Tata,Indica V2,eLX,Manual,DIESEL,1396
1008560,Tata,Indica Vista,IGNIS,Manual,PETROL,1405
1008574,Tata,Sumo,Delux,Manual,DIESEL,2956
1008605,Tata,Zest,Anniversary Edition,Manual,PETROL,1193
1008520,Tata,Manza Club Class,EX,Manual,PETROL,1368
1008575,Tata,Manza Club Class,EXL,Manual,PETROL,1368
1008475,Tata,Manza Club Class,LS,Manual,PETROL,1368
1008576,Tata,Manza Club Class,LX,Manual,PETROL,1368
1008577,Tata,Manza Club Class,VX,Manual,PETROL,1368
1008544,Tata,Indica,2000 MPFI LSi,Manual,PETROL,1368
1008545,Tata,Indica,2000 PL,Manual,PETROL,1368
1008525,Tata,Indica,Standard,Manual,INTERNAL_LPG_CNG,1368
1008498,Tata,Indica,CNG,Manual,INTERNAL_LPG_CNG,1368
1008564,Tata,Indica,DLE 1.4,Manual,DIESEL,1396
1008872,Tata,Indica V2,Turbo,Manual,INTERNAL_LPG_CNG,1368
1008746,Tata,Indigo eCS,LX TDI,Manual,DIESEL,1405
1008684,Tata,Tiago,Revotorq XE Option,Manual,DIESEL,1047
1008474,Tata,Tiago,Revotorq XM Option,Manual,DIESEL,1047
1008721,Tata,Tiago,Revotorq XT Option,Manual,DIESEL,1047
1008640,Tata,Tiago,Revotron XE Option,Manual,PETROL,1199
1008665,Tata,Tiago,Revotron XM Option,Manual,PETROL,1199
1008873,Tata,Tiago,Revotron XT Option,Manual,PETROL,1199
1008567,Tata,Indica,LSI,Manual,PETROL,1405
1008538,Tata,Hexa,XT,Manual,DIESEL,2179
1008461,Tata,Nano,GenX XTA,Manual,PETROL,624
1008460,Tata,Nano,GenX XMA,Manual,PETROL,624
1008464,Tata,Indigo eCS,GLX,Manual,INTERNAL_LPG_CNG,1193
1008482,Tata,Tiago,Revotron XZA,Manual,PETROL,1199
1008484,Tata,Tigor,Revotron XB,Manual,PETROL,1199
1008497,Tata,Tigor,Revotorq XB,Manual,DIESEL,1047
1009500,Tata,Nexon,1.5,Manual,DIESEL,1497
1009501,Tata,Nexon,1.2,Manual,PETROL,1198
1009504,Tata,Nano,Twist XTA,Manual,PETROL,624
1009503,Tata,Nano,GenX XE,Manual,PETROL,624
1009505,Tata,Tiago,Revotron XTA,Manual,PETROL,1199
1009487,Tata,Nexon,1.2 Revotron XZ Plus Dual Tone,Manual,PETROL,1198
1009494,Tata,Nexon,1.5 Revotorq XE,Manual,DIESEL,1497
1009490,Tata,Nexon,1.5 Revotorq XM,Manual,DIESEL,1497
1009491,Tata,Nexon,1.5 Revotorq XT,Manual,DIESEL,1497
1009498,Tata,Nexon,1.5 Revotorq XZ Plus,Manual,DIESEL,1497
1009497,Tata,Movus,1.5 Revotorq XZ Plus Dual Tone,Manual,DIESEL,1497
1009492,Tata,Nexon,1.2 Revotron XE,Manual,PETROL,1198
1009496,Tata,Nexon,1.2 Revotron XM,Manual,PETROL,1198
1009495,Tata,Nexon,1.2 Revotron XT,Manual,PETROL,1198
1009493,Tata,Nexon,1.2 Revotron XZ Plus,Manual,PETROL,1198
1009499,Tata,Venture,GX 8 Seater,Manual,DIESEL,1405
1009502,Tata,Sumo Grande,GX 8 Seater,Manual,DIESEL,2179
1009084,Toyota,Corolla Altis,Aero,Manual,PETROL,1794
1008895,Toyota,Corolla Altis,D 4D G,Manual,DIESEL,1364
1009092,Toyota,Corolla Altis,1.8 G,Manual,PETROL,1798
1009088,Toyota,Corolla Altis,J,Manual,DIESEL,1364
1009076,Toyota,Corolla,H2 E,Manual,PETROL,1794
1009033,Toyota,Etios,GD,Manual,DIESEL,1364
1009021,Toyota,Etios Cross,G,Manual,PETROL,1197
1009045,Toyota,Etios Cross,V,Manual,PETROL,1496
1009046,Toyota,Etios Cross,VD,Manual,DIESEL,1364
1009017,Toyota,Etios,J,Manual,PETROL,1496
1009026,Toyota,Etios,G,Manual,PETROL,1496
1009049,Toyota,Etios,VD,Manual,DIESEL,1364
1009050,Toyota,Etios,VX,Manual,PETROL,1496
1008877,Toyota,Etios Liva,J,Manual,PETROL,1197
1009030,Toyota,Etios Liva,JD,Manual,DIESEL,1364
1009027,Toyota,Etios Liva,GD SP,Manual,DIESEL,1364
1009160,Toyota,Etios Liva,Sportivo,Manual,DIESEL,1364
1008954,Toyota,Etios Liva,Sportivo,Manual,PETROL,1496
1009019,Toyota,Etios Liva,V,Manual,PETROL,1197
1009034,Toyota,Etios Liva,VD,Manual,DIESEL,1364
1009025,Toyota,Etios Liva,VX,Manual,PETROL,1197
1009029,Toyota,Etios Liva,Xclusive,Manual,DIESEL,1364
1009036,Toyota,Innova,E,Manual,DIESEL,2494
1009070,Toyota,Innova,G1,Manual,DIESEL,2494
1009068,Toyota,Innova,G1,Manual,PETROL,1998
